user_id,plan_id,subscription_date,status,monthly_revenue_usd
475,1,2024-12-26,Active,0
475,1,2025-01-26,Active,0
475,1,2025-02-26,Active,0
475,1,2025-03-26,Active,0
476,4,2025-04-18,Active,100
477,2,2023-06-18,Active,20
477,2,2023-07-18,Active,20
477,2,2023-08-18,Active,20
477,2,2023-09-18,Active,20
477,2,2023-10-18,Active,20
477,2,2023-11-18,Active,20
477,2,2023-12-18,Active,20
477,2,2024-01-18,Cancelled,20
478,1,2023-04-30,Active,0
478,1,2023-05-30,Active,0
478,1,2023-06-30,Active,0
478,1,2023-07-30,Active,0
478,1,2023-08-30,Active,0
478,1,2023-09-30,Active,0
478,1,2023-10-30,Active,0
478,1,2023-11-30,Active,0
478,1,2023-12-30,Active,0
478,1,2024-01-30,Active,0
478,1,2024-02-29,Active,0
478,1,2024-03-30,Active,0
478,1,2024-04-30,Active,0
478,1,2024-05-30,Active,0
478,1,2024-06-30,Active,0
478,1,2024-07-30,Active,0
478,1,2024-08-30,Active,0
478,1,2024-09-30,Active,0
478,1,2024-10-30,Active,0
478,1,2024-11-30,Active,0
478,1,2024-12-30,Active,0
478,1,2025-01-30,Active,0
479,1,2024-04-12,Active,0
479,1,2024-05-12,Active,0
479,1,2024-06-12,Active,0
479,1,2024-07-12,Active,0
480,1,2024-08-17,Active,0
480,1,2024-09-17,Active,0
480,1,2024-10-17,Active,0
480,1,2024-11-17,Active,0
480,1,2024-12-17,Active,0
480,1,2025-01-17,Active,0
480,1,2025-02-17,Active,0
480,1,2025-03-17,Active,0
480,1,2025-04-17,Active,0
481,3,2024-07-03,Active,50
481,3,2024-08-03,Active,50
481,3,2024-09-03,Active,50
481,3,2024-10-03,Active,50
481,3,2024-11-03,Active,50
481,3,2024-12-03,Active,50
481,3,2025-01-03,Active,50
481,3,2025-02-03,Active,50
481,3,2025-03-03,Active,50
481,3,2025-04-03,Active,50
482,1,2023-07-09,Active,0
482,1,2023-08-09,Active,0
482,1,2023-09-09,Active,0
482,1,2023-10-09,Active,0
482,1,2023-11-09,Active,0
482,1,2023-12-09,Active,0
482,1,2024-01-09,Active,0
482,1,2024-02-09,Active,0
482,1,2024-03-09,Active,0
482,1,2024-04-09,Active,0
482,1,2024-05-09,Active,0
482,1,2024-06-09,Active,0
482,1,2024-07-09,Active,0
482,1,2024-08-09,Cancelled,0
483,1,2023-06-18,Active,0
483,1,2023-07-18,Active,0
483,1,2023-08-18,Active,0
483,1,2023-09-18,Active,0
483,1,2023-10-18,Active,0
483,1,2023-11-18,Active,0
483,1,2023-12-18,Active,0
483,1,2024-01-18,Active,0
483,1,2024-02-18,Active,0
483,1,2024-03-18,Active,0
483,1,2024-04-18,Active,0
483,1,2024-05-18,Active,0
483,1,2024-06-18,Active,0
483,1,2024-07-18,Active,0
483,1,2024-08-18,Active,0
483,1,2024-09-18,Active,0
483,1,2024-10-18,Active,0
483,1,2024-11-18,Active,0
483,1,2024-12-18,Active,0
483,1,2025-01-18,Active,0
484,3,2024-06-13,Active,50
484,3,2024-07-13,Active,50
484,3,2024-08-13,Active,50
484,3,2024-09-13,Active,50
484,3,2024-10-13,Active,50
484,3,2024-11-13,Active,50
484,3,2024-12-13,Active,50
484,3,2025-01-13,Active,50
484,3,2025-02-13,Active,50
484,3,2025-03-13,Active,50
484,3,2025-04-13,Active,50
485,1,2023-10-05,Active,0
485,1,2023-11-05,Active,0
485,1,2023-12-05,Active,0
485,1,2024-01-05,Active,0
485,1,2024-02-05,Active,0
486,1,2024-05-19,Active,0
486,1,2024-06-19,Active,0
486,1,2024-07-19,Active,0
486,1,2024-08-19,Active,0
486,1,2024-09-19,Active,0
486,1,2024-10-19,Active,0
486,1,2024-11-19,Active,0
486,1,2024-12-19,Cancelled,0
487,1,2023-11-14,Active,0
487,1,2023-12-14,Active,0
487,1,2024-01-14,Active,0
487,1,2024-02-14,Active,0
487,1,2024-03-14,Active,0
487,1,2024-04-14,Active,0
488,1,2023-08-03,Active,0
488,1,2023-09-03,Active,0
488,1,2023-10-03,Active,0
488,1,2023-11-03,Active,0
488,1,2023-12-03,Active,0
488,1,2024-01-03,Active,0
489,1,2025-04-16,Active,0
490,2,2024-01-19,Active,20
491,1,2025-03-07,Active,0
491,1,2025-04-07,Active,0
492,1,2023-06-15,Active,0
492,1,2023-07-15,Active,0
492,1,2023-08-15,Active,0
492,1,2023-09-15,Active,0
492,1,2023-10-15,Active,0
492,1,2023-11-15,Active,0
492,1,2023-12-15,Active,0
492,1,2024-01-15,Active,0
492,1,2024-02-15,Active,0
492,1,2024-03-15,Active,0
492,1,2024-04-15,Active,0
492,1,2024-05-15,Active,0
492,1,2024-06-15,Active,0
492,1,2024-07-15,Active,0
492,1,2024-08-15,Active,0
492,1,2024-09-15,Active,0
492,1,2024-10-15,Active,0
492,1,2024-11-15,Active,0
492,1,2024-12-15,Active,0
492,1,2025-01-15,Active,0
492,1,2025-02-15,Active,0
492,1,2025-03-15,Active,0
492,1,2025-04-15,Active,0
493,3,2025-03-05,Active,50
493,3,2025-04-05,Active,50
494,2,2023-10-29,Active,20
494,2,2023-11-29,Active,20
494,2,2023-12-29,Active,20
494,2,2024-01-29,Active,20
494,2,2024-02-29,Active,20
494,2,2024-03-29,Active,20
494,2,2024-04-29,Active,20
494,2,2024-05-29,Active,20
494,2,2024-06-29,Active,20
494,2,2024-07-29,Active,20
494,2,2024-08-29,Active,20
494,2,2024-09-29,Active,20
494,2,2024-10-29,Active,20
494,2,2024-11-29,Active,20
495,2,2024-02-04,Active,20
495,2,2024-03-04,Active,20
495,2,2024-04-04,Active,20
495,2,2024-05-04,Active,20
495,2,2024-06-04,Active,20
495,2,2024-07-04,Active,20
495,2,2024-08-04,Active,20
495,2,2024-09-04,Active,20
495,2,2024-10-04,Active,20
495,2,2024-11-04,Active,20
495,2,2024-12-04,Active,20
495,2,2025-01-04,Active,20
495,2,2025-02-04,Active,20
495,2,2025-03-04,Active,20
495,2,2025-04-04,Active,20
496,2,2023-11-30,Active,20
496,2,2023-12-30,Active,20
496,2,2024-01-30,Active,20
496,2,2024-02-29,Active,20
496,2,2024-03-30,Active,20
496,2,2024-04-30,Active,20
496,2,2024-05-30,Active,20
496,2,2024-06-30,Active,20
496,2,2024-07-30,Active,20
496,2,2024-08-30,Active,20
496,2,2024-09-30,Active,20
496,2,2024-10-30,Active,20
496,2,2024-11-30,Active,20
496,2,2024-12-30,Active,20
496,2,2025-01-30,Active,20
496,2,2025-02-28,Active,20
496,2,2025-03-30,Active,20
497,1,2023-08-23,Active,0
497,1,2023-09-23,Active,0
497,1,2023-10-23,Active,0
497,1,2023-11-23,Active,0
497,1,2023-12-23,Active,0
497,1,2024-01-23,Active,0
497,1,2024-02-23,Active,0
497,1,2024-03-23,Active,0
498,2,2024-03-28,Active,20
498,2,2024-04-28,Active,20
498,2,2024-05-28,Active,20
498,2,2024-06-28,Active,20
498,2,2024-07-28,Active,20
498,2,2024-08-28,Active,20
498,2,2024-09-28,Active,20
498,2,2024-10-28,Active,20
498,2,2024-11-28,Active,20
499,2,2025-01-29,Active,20
499,2,2025-02-28,Active,20
499,2,2025-03-29,Active,20
500,1,2024-06-17,Active,0
500,1,2024-07-17,Active,0
500,1,2024-08-17,Active,0
500,1,2024-09-17,Active,0
500,1,2024-10-17,Active,0
500,1,2024-11-17,Active,0
500,1,2024-12-17,Active,0
500,1,2025-01-17,Active,0
500,1,2025-02-17,Active,0
500,1,2025-03-17,Active,0
500,1,2025-04-17,Active,0
501,4,2024-10-20,Active,100
501,4,2024-11-20,Active,100
501,4,2024-12-20,Active,100
501,4,2025-01-20,Active,100
502,1,2023-12-13,Active,0
502,1,2024-01-13,Active,0
502,1,2024-02-13,Active,0
502,1,2024-03-13,Active,0
502,1,2024-04-13,Active,0
502,1,2024-05-13,Active,0
502,1,2024-06-13,Active,0
502,1,2024-07-13,Active,0
502,1,2024-08-13,Active,0
502,1,2024-09-13,Active,0
502,1,2024-10-13,Active,0
502,1,2024-11-13,Active,0
502,1,2024-12-13,Active,0
503,3,2024-08-10,Active,50
503,3,2024-09-10,Active,50
504,1,2025-01-08,Active,0
504,1,2025-02-08,Active,0
504,1,2025-03-08,Active,0
504,1,2025-04-08,Active,0
505,3,2024-09-11,Active,50
505,3,2024-10-11,Active,50
505,3,2024-11-11,Active,50
505,3,2024-12-11,Active,50
505,3,2025-01-11,Active,50
505,3,2025-02-11,Active,50
505,3,2025-03-11,Active,50
505,3,2025-04-11,Active,50
506,2,2024-06-06,Active,20
506,2,2024-07-06,Active,20
506,2,2024-08-06,Active,20
506,2,2024-09-06,Active,20
506,2,2024-10-06,Active,20
506,2,2024-11-06,Active,20
506,2,2024-12-06,Cancelled,20
507,3,2023-04-29,Active,50
507,3,2023-05-29,Active,50
507,3,2023-06-29,Active,50
507,3,2023-07-29,Active,50
507,3,2023-08-29,Active,50
507,3,2023-09-29,Active,50
507,3,2023-10-29,Active,50
507,3,2023-11-29,Active,50
507,3,2023-12-29,Active,50
507,3,2024-01-29,Active,50
507,3,2024-02-29,Active,50
507,3,2024-03-29,Active,50
507,3,2024-04-29,Active,50
507,3,2024-05-29,Active,50
507,3,2024-06-29,Active,50
508,1,2024-09-22,Active,0
508,1,2024-10-22,Active,0
508,1,2024-11-22,Active,0
508,1,2024-12-22,Active,0
508,1,2025-01-22,Active,0
508,1,2025-02-22,Active,0
508,1,2025-03-22,Active,0
508,1,2025-04-22,Active,0
509,2,2025-01-16,Active,20
509,2,2025-02-16,Active,20
509,2,2025-03-16,Active,20
509,2,2025-04-16,Active,20
510,2,2024-06-26,Active,20
510,2,2024-07-26,Active,20
510,2,2024-08-26,Active,20
510,2,2024-09-26,Active,20
510,2,2024-10-26,Active,20
510,2,2024-11-26,Active,20
510,2,2024-12-26,Active,20
510,2,2025-01-26,Cancelled,20
511,3,2023-12-11,Active,50
511,3,2024-01-11,Active,50
511,3,2024-02-11,Active,50
511,3,2024-03-11,Active,50
511,3,2024-04-11,Active,50
511,3,2024-05-11,Active,50
511,3,2024-06-11,Active,50
511,3,2024-07-11,Cancelled,50
512,2,2025-04-15,Cancelled,20
513,2,2024-09-19,Active,20
513,2,2024-10-19,Active,20
513,2,2024-11-19,Active,20
513,2,2024-12-19,Active,20
513,2,2025-01-19,Active,20
513,2,2025-02-19,Active,20
513,2,2025-03-19,Active,20
513,2,2025-04-19,Active,20
514,2,2023-07-12,Active,20
514,2,2023-08-12,Active,20
514,2,2023-09-12,Active,20
514,2,2023-10-12,Active,20
514,2,2023-11-12,Active,20
514,2,2023-12-12,Active,20
514,2,2024-01-12,Cancelled,20
515,1,2025-04-21,Active,0
516,2,2025-03-05,Active,20
516,2,2025-04-05,Active,20
517,1,2023-08-05,Active,0
517,1,2023-09-05,Active,0
517,1,2023-10-05,Active,0
517,1,2023-11-05,Active,0
517,1,2023-12-05,Active,0
517,1,2024-01-05,Active,0
517,1,2024-02-05,Active,0
517,1,2024-03-05,Active,0
517,1,2024-04-05,Active,0
518,4,2023-11-14,Active,100
518,4,2023-12-14,Active,100
518,4,2024-01-14,Cancelled,100
519,3,2023-07-21,Active,50
519,3,2023-08-21,Active,50
519,3,2023-09-21,Active,50
519,3,2023-10-21,Active,50
519,3,2023-11-21,Active,50
519,3,2023-12-21,Active,50
519,3,2024-01-21,Active,50
519,3,2024-02-21,Active,50
519,3,2024-03-21,Active,50
520,4,2025-03-14,Active,100
520,4,2025-04-14,Active,100
521,1,2023-07-15,Active,0
521,1,2023-08-15,Active,0
521,1,2023-09-15,Active,0
521,1,2023-10-15,Active,0
521,1,2023-11-15,Active,0
521,1,2023-12-15,Active,0
521,1,2024-01-15,Active,0
521,1,2024-02-15,Active,0
521,1,2024-03-15,Active,0
521,1,2024-04-15,Active,0
521,1,2024-05-15,Active,0
521,1,2024-06-15,Active,0
521,1,2024-07-15,Active,0
521,1,2024-08-15,Active,0
521,1,2024-09-15,Active,0
521,1,2024-10-15,Active,0
521,1,2024-11-15,Active,0
521,1,2024-12-15,Active,0
521,1,2025-01-15,Active,0
521,1,2025-02-15,Active,0
521,1,2025-03-15,Active,0
522,3,2024-11-19,Active,50
522,3,2024-12-19,Active,50
522,3,2025-01-19,Active,50
522,3,2025-02-19,Active,50
522,3,2025-03-19,Active,50
522,3,2025-04-19,Active,50
523,3,2024-06-25,Active,50
523,3,2024-07-25,Active,50
523,3,2024-08-25,Active,50
523,3,2024-09-25,Active,50
523,3,2024-10-25,Active,50
523,3,2024-11-25,Active,50
523,3,2024-12-25,Active,50
523,3,2025-01-25,Active,50
523,3,2025-02-25,Active,50
523,3,2025-03-25,Active,50
524,2,2023-08-21,Active,20
524,2,2023-09-21,Active,20
524,2,2023-10-21,Active,20
524,2,2023-11-21,Active,20
524,2,2023-12-21,Active,20
524,2,2024-01-21,Active,20
524,2,2024-02-21,Active,20
524,2,2024-03-21,Active,20
524,2,2024-04-21,Active,20
524,2,2024-05-21,Active,20
524,2,2024-06-21,Active,20
524,2,2024-07-21,Active,20
524,2,2024-08-21,Active,20
524,2,2024-09-21,Active,20
524,2,2024-10-21,Active,20
524,2,2024-11-21,Active,20
524,2,2024-12-21,Active,20
524,2,2025-01-21,Active,20
524,2,2025-02-21,Active,20
524,2,2025-03-21,Active,20
524,2,2025-04-21,Active,20
525,2,2023-11-20,Active,20
525,2,2023-12-20,Active,20
525,2,2024-01-20,Active,20
525,2,2024-02-20,Active,20
525,2,2024-03-20,Active,20
525,2,2024-04-20,Active,20
525,2,2024-05-20,Active,20
525,2,2024-06-20,Active,20
525,2,2024-07-20,Active,20
525,2,2024-08-20,Active,20
525,2,2024-09-20,Active,20
525,2,2024-10-20,Active,20
525,2,2024-11-20,Active,20
525,2,2024-12-20,Active,20
525,2,2025-01-20,Active,20
525,2,2025-02-20,Active,20
525,2,2025-03-20,Active,20
525,2,2025-04-20,Active,20
526,1,2023-11-27,Active,0
526,1,2023-12-27,Active,0
526,1,2024-01-27,Active,0
526,1,2024-02-27,Active,0
526,1,2024-03-27,Active,0
526,1,2024-04-27,Active,0
526,1,2024-05-27,Active,0
526,1,2024-06-27,Active,0
526,1,2024-07-27,Active,0
526,1,2024-08-27,Active,0
526,1,2024-09-27,Active,0
527,3,2024-08-04,Cancelled,50
528,2,2023-10-03,Active,20
528,2,2023-11-03,Active,20
528,2,2023-12-03,Active,20
528,2,2024-01-03,Active,20
529,1,2024-10-31,Active,0
529,1,2024-11-30,Active,0
529,1,2024-12-31,Active,0
529,1,2025-01-31,Active,0
529,1,2025-02-28,Active,0
529,1,2025-03-31,Active,0
530,1,2024-01-14,Active,0
530,1,2024-02-14,Active,0
530,1,2024-03-14,Active,0
530,1,2024-04-14,Active,0
530,1,2024-05-14,Active,0
530,1,2024-06-14,Active,0
531,4,2023-09-28,Active,100
531,4,2023-10-28,Active,100
531,4,2023-11-28,Active,100
531,4,2023-12-28,Active,100
531,4,2024-01-28,Active,100
531,4,2024-02-28,Active,100
531,4,2024-03-28,Active,100
531,4,2024-04-28,Active,100
531,4,2024-05-28,Active,100
531,4,2024-06-28,Active,100
531,4,2024-07-28,Active,100
531,4,2024-08-28,Active,100
531,4,2024-09-28,Active,100
531,4,2024-10-28,Active,100
531,4,2024-11-28,Active,100
531,4,2024-12-28,Active,100
531,4,2025-01-28,Active,100
531,4,2025-02-28,Active,100
531,4,2025-03-28,Active,100
532,3,2024-10-07,Active,50
532,3,2024-11-07,Active,50
532,3,2024-12-07,Active,50
532,3,2025-01-07,Active,50
532,3,2025-02-07,Active,50
532,3,2025-03-07,Active,50
532,3,2025-04-07,Active,50
533,4,2024-08-27,Active,100
533,4,2024-09-27,Active,100
534,2,2025-02-13,Active,20
534,2,2025-03-13,Active,20
534,2,2025-04-13,Active,20
535,1,2023-11-14,Active,0
535,1,2023-12-14,Active,0
535,1,2024-01-14,Active,0
535,1,2024-02-14,Active,0
535,1,2024-03-14,Active,0
535,1,2024-04-14,Active,0
535,1,2024-05-14,Active,0
535,1,2024-06-14,Active,0
535,1,2024-07-14,Active,0
535,1,2024-08-14,Active,0
535,1,2024-09-14,Active,0
535,1,2024-10-14,Active,0
535,1,2024-11-14,Active,0
535,1,2024-12-14,Active,0
535,1,2025-01-14,Active,0
535,1,2025-02-14,Active,0
535,1,2025-03-14,Active,0
535,1,2025-04-14,Active,0
536,1,2024-05-19,Active,0
536,1,2024-06-19,Active,0
536,1,2024-07-19,Active,0
536,1,2024-08-19,Active,0
536,1,2024-09-19,Active,0
536,1,2024-10-19,Active,0
536,1,2024-11-19,Active,0
536,1,2024-12-19,Active,0
536,1,2025-01-19,Active,0
536,1,2025-02-19,Active,0
536,1,2025-03-19,Active,0
536,1,2025-04-19,Active,0
537,1,2024-05-06,Active,0
537,1,2024-06-06,Active,0
537,1,2024-07-06,Active,0
537,1,2024-08-06,Active,0
537,1,2024-09-06,Active,0
537,1,2024-10-06,Active,0
537,1,2024-11-06,Active,0
537,1,2024-12-06,Active,0
537,1,2025-01-06,Active,0
537,1,2025-02-06,Active,0
537,1,2025-03-06,Active,0
537,1,2025-04-06,Active,0
538,1,2023-11-04,Active,0
538,1,2023-12-04,Active,0
538,1,2024-01-04,Active,0
538,1,2024-02-04,Active,0
538,1,2024-03-04,Active,0
538,1,2024-04-04,Active,0
538,1,2024-05-04,Active,0
538,1,2024-06-04,Active,0
538,1,2024-07-04,Active,0
538,1,2024-08-04,Active,0
538,1,2024-09-04,Active,0
538,1,2024-10-04,Active,0
538,1,2024-11-04,Active,0
538,1,2024-12-04,Active,0
538,1,2025-01-04,Active,0
538,1,2025-02-04,Active,0
538,1,2025-03-04,Active,0
538,1,2025-04-04,Active,0
539,1,2025-03-26,Active,0
540,1,2025-03-28,Active,0
541,2,2025-02-08,Active,20
541,2,2025-03-08,Active,20
541,2,2025-04-08,Active,20
542,4,2023-06-01,Active,100
542,4,2023-07-01,Active,100
542,4,2023-08-01,Active,100
542,4,2023-09-01,Active,100
542,4,2023-10-01,Active,100
542,4,2023-11-01,Active,100
542,4,2023-12-01,Active,100
542,4,2024-01-01,Active,100
542,4,2024-02-01,Active,100
542,4,2024-03-01,Active,100
542,4,2024-04-01,Active,100
542,4,2024-05-01,Active,100
542,4,2024-06-01,Active,100
542,4,2024-07-01,Active,100
542,4,2024-08-01,Active,100
542,4,2024-09-01,Active,100
542,4,2024-10-01,Active,100
543,2,2023-07-03,Active,20
543,2,2023-08-03,Active,20
543,2,2023-09-03,Active,20
543,2,2023-10-03,Active,20
544,3,2024-08-27,Active,50
544,3,2024-09-27,Active,50
544,3,2024-10-27,Active,50
544,3,2024-11-27,Active,50
544,3,2024-12-27,Active,50
544,3,2025-01-27,Active,50
544,3,2025-02-27,Active,50
544,3,2025-03-27,Active,50
545,2,2024-03-17,Active,20
545,2,2024-04-17,Active,20
545,2,2024-05-17,Active,20
545,2,2024-06-17,Active,20
545,2,2024-07-17,Active,20
545,2,2024-08-17,Active,20
545,2,2024-09-17,Active,20
545,2,2024-10-17,Active,20
545,2,2024-11-17,Active,20
545,2,2024-12-17,Active,20
545,2,2025-01-17,Active,20
545,2,2025-02-17,Active,20
545,2,2025-03-17,Active,20
545,2,2025-04-17,Active,20
546,1,2025-01-26,Active,0
546,1,2025-02-26,Active,0
546,1,2025-03-26,Active,0
547,1,2023-11-23,Active,0
547,1,2023-12-23,Active,0
547,1,2024-01-23,Active,0
547,1,2024-02-23,Active,0
547,1,2024-03-23,Active,0
547,1,2024-04-23,Active,0
547,1,2024-05-23,Active,0
547,1,2024-06-23,Active,0
547,1,2024-07-23,Cancelled,0
548,1,2023-05-27,Active,0
548,1,2023-06-27,Cancelled,0
549,1,2023-04-25,Active,0
549,1,2023-05-25,Active,0
549,1,2023-06-25,Active,0
549,1,2023-07-25,Active,0
549,1,2023-08-25,Active,0
549,1,2023-09-25,Active,0
549,1,2023-10-25,Active,0
549,1,2023-11-25,Active,0
549,1,2023-12-25,Active,0
549,1,2024-01-25,Active,0
549,1,2024-02-25,Active,0
549,1,2024-03-25,Active,0
549,1,2024-04-25,Active,0
549,1,2024-05-25,Active,0
549,1,2024-06-25,Active,0
549,1,2024-07-25,Active,0
549,1,2024-08-25,Active,0
549,1,2024-09-25,Active,0
549,1,2024-10-25,Active,0
549,1,2024-11-25,Active,0
549,1,2024-12-25,Active,0
549,1,2025-01-25,Active,0
549,1,2025-02-25,Cancelled,0
550,2,2024-01-07,Active,20
550,2,2024-02-07,Active,20
550,2,2024-03-07,Active,20
550,2,2024-04-07,Active,20
550,2,2024-05-07,Active,20
550,2,2024-06-07,Active,20
550,2,2024-07-07,Active,20
550,2,2024-08-07,Active,20
550,2,2024-09-07,Active,20
550,2,2024-10-07,Active,20
550,2,2024-11-07,Active,20
550,2,2024-12-07,Active,20
550,2,2025-01-07,Active,20
550,2,2025-02-07,Active,20
551,1,2024-12-11,Active,0
552,1,2023-08-02,Active,0
552,1,2023-09-02,Active,0
552,1,2023-10-02,Active,0
552,1,2023-11-02,Active,0
552,1,2023-12-02,Active,0
552,1,2024-01-02,Active,0
552,1,2024-02-02,Active,0
552,1,2024-03-02,Active,0
552,1,2024-04-02,Active,0
552,1,2024-05-02,Active,0
552,1,2024-06-02,Active,0
552,1,2024-07-02,Active,0
552,1,2024-08-02,Active,0
552,1,2024-09-02,Active,0
552,1,2024-10-02,Active,0
552,1,2024-11-02,Active,0
552,1,2024-12-02,Active,0
553,1,2024-08-29,Active,0
553,1,2024-09-29,Active,0
553,1,2024-10-29,Active,0
553,1,2024-11-29,Active,0
553,1,2024-12-29,Active,0
553,1,2025-01-29,Active,0
553,1,2025-02-28,Active,0
553,1,2025-03-29,Active,0
554,4,2023-11-12,Active,100
554,4,2023-12-12,Active,100
554,4,2024-01-12,Active,100
554,4,2024-02-12,Active,100
554,4,2024-03-12,Active,100
554,4,2024-04-12,Active,100
554,4,2024-05-12,Active,100
554,4,2024-06-12,Active,100
554,4,2024-07-12,Active,100
554,4,2024-08-12,Active,100
554,4,2024-09-12,Active,100
554,4,2024-10-12,Active,100
554,4,2024-11-12,Active,100
554,4,2024-12-12,Active,100
554,4,2025-01-12,Active,100
554,4,2025-02-12,Active,100
554,4,2025-03-12,Active,100
554,4,2025-04-12,Active,100
555,3,2023-08-26,Active,50
555,3,2023-09-26,Active,50
555,3,2023-10-26,Active,50
555,3,2023-11-26,Active,50
555,3,2023-12-26,Active,50
555,3,2024-01-26,Active,50
555,3,2024-02-26,Active,50
555,3,2024-03-26,Active,50
555,3,2024-04-26,Active,50
555,3,2024-05-26,Active,50
555,3,2024-06-26,Active,50
555,3,2024-07-26,Active,50
555,3,2024-08-26,Active,50
555,3,2024-09-26,Active,50
555,3,2024-10-26,Active,50
555,3,2024-11-26,Active,50
555,3,2024-12-26,Active,50
555,3,2025-01-26,Active,50
555,3,2025-02-26,Active,50
555,3,2025-03-26,Active,50
556,3,2024-11-18,Active,50
556,3,2024-12-18,Active,50
556,3,2025-01-18,Active,50
556,3,2025-02-18,Active,50
556,3,2025-03-18,Active,50
556,3,2025-04-18,Active,50
557,1,2024-03-31,Active,0
557,1,2024-04-30,Active,0
557,1,2024-05-31,Active,0
557,1,2024-06-30,Active,0
557,1,2024-07-31,Active,0
557,1,2024-08-31,Active,0
557,1,2024-09-30,Active,0
557,1,2024-10-31,Active,0
557,1,2024-11-30,Active,0
557,1,2024-12-31,Active,0
557,1,2025-01-31,Active,0
557,1,2025-02-28,Active,0
557,1,2025-03-31,Active,0
558,3,2024-06-24,Active,50
558,3,2024-07-24,Active,50
558,3,2024-08-24,Active,50
558,3,2024-09-24,Active,50
558,3,2024-10-24,Active,50
558,3,2024-11-24,Active,50
558,3,2024-12-24,Active,50
558,3,2025-01-24,Active,50
558,3,2025-02-24,Active,50
558,3,2025-03-24,Active,50
559,3,2024-10-22,Active,50
559,3,2024-11-22,Active,50
559,3,2024-12-22,Active,50
559,3,2025-01-22,Active,50
559,3,2025-02-22,Active,50
559,3,2025-03-22,Active,50
559,3,2025-04-22,Active,50
560,2,2024-03-20,Active,20
560,2,2024-04-20,Active,20
560,2,2024-05-20,Active,20
560,2,2024-06-20,Active,20
560,2,2024-07-20,Active,20
560,2,2024-08-20,Active,20
560,2,2024-09-20,Active,20
560,2,2024-10-20,Active,20
560,2,2024-11-20,Active,20
560,2,2024-12-20,Active,20
560,2,2025-01-20,Active,20
560,2,2025-02-20,Cancelled,20
561,4,2024-07-01,Active,100
561,4,2024-08-01,Active,100
561,4,2024-09-01,Active,100
561,4,2024-10-01,Active,100
561,4,2024-11-01,Active,100
561,4,2024-12-01,Active,100
561,4,2025-01-01,Active,100
561,4,2025-02-01,Active,100
561,4,2025-03-01,Active,100
561,4,2025-04-01,Active,100
562,1,2023-04-30,Active,0
562,1,2023-05-30,Active,0
562,1,2023-06-30,Active,0
563,4,2023-07-18,Active,100
563,4,2023-08-18,Active,100
563,4,2023-09-18,Active,100
563,4,2023-10-18,Active,100
563,4,2023-11-18,Active,100
563,4,2023-12-18,Active,100
563,4,2024-01-18,Active,100
563,4,2024-02-18,Active,100
563,4,2024-03-18,Active,100
563,4,2024-04-18,Active,100
563,4,2024-05-18,Active,100
563,4,2024-06-18,Active,100
563,4,2024-07-18,Active,100
563,4,2024-08-18,Active,100
563,4,2024-09-18,Active,100
563,4,2024-10-18,Active,100
563,4,2024-11-18,Active,100
563,4,2024-12-18,Active,100
563,4,2025-01-18,Active,100
563,4,2025-02-18,Active,100
563,4,2025-03-18,Active,100
563,4,2025-04-18,Active,100
564,4,2023-06-20,Active,100
564,4,2023-07-20,Active,100
564,4,2023-08-20,Active,100
564,4,2023-09-20,Active,100
564,4,2023-10-20,Active,100
564,4,2023-11-20,Active,100
564,4,2023-12-20,Active,100
564,4,2024-01-20,Active,100
564,4,2024-02-20,Active,100
564,4,2024-03-20,Active,100
564,4,2024-04-20,Active,100
565,1,2025-03-08,Active,0
565,1,2025-04-08,Active,0
566,2,2024-10-10,Active,20
566,2,2024-11-10,Active,20
566,2,2024-12-10,Active,20
566,2,2025-01-10,Active,20
566,2,2025-02-10,Active,20
566,2,2025-03-10,Active,20
566,2,2025-04-10,Active,20
567,4,2025-03-25,Active,100
568,1,2023-08-16,Active,0
568,1,2023-09-16,Active,0
568,1,2023-10-16,Active,0
568,1,2023-11-16,Active,0
569,2,2024-06-19,Active,20
569,2,2024-07-19,Active,20
569,2,2024-08-19,Active,20
569,2,2024-09-19,Active,20
569,2,2024-10-19,Active,20
569,2,2024-11-19,Active,20
569,2,2024-12-19,Active,20
569,2,2025-01-19,Active,20
569,2,2025-02-19,Active,20
569,2,2025-03-19,Active,20
569,2,2025-04-19,Active,20
570,4,2023-05-20,Active,100
570,4,2023-06-20,Active,100
570,4,2023-07-20,Active,100
570,4,2023-08-20,Active,100
570,4,2023-09-20,Active,100
570,4,2023-10-20,Active,100
570,4,2023-11-20,Active,100
570,4,2023-12-20,Active,100
570,4,2024-01-20,Active,100
570,4,2024-02-20,Active,100
571,2,2025-01-30,Active,20
571,2,2025-02-28,Active,20
571,2,2025-03-30,Active,20
572,1,2024-02-03,Active,0
572,1,2024-03-03,Active,0
572,1,2024-04-03,Active,0
572,1,2024-05-03,Active,0
572,1,2024-06-03,Active,0
572,1,2024-07-03,Active,0
572,1,2024-08-03,Active,0
572,1,2024-09-03,Active,0
572,1,2024-10-03,Active,0
572,1,2024-11-03,Cancelled,0
573,2,2024-07-18,Active,20
573,2,2024-08-18,Active,20
573,2,2024-09-18,Active,20
573,2,2024-10-18,Active,20
573,2,2024-11-18,Active,20
573,2,2024-12-18,Active,20
573,2,2025-01-18,Active,20
573,2,2025-02-18,Active,20
573,2,2025-03-18,Active,20
573,2,2025-04-18,Active,20
574,1,2024-06-25,Active,0
574,1,2024-07-25,Active,0
574,1,2024-08-25,Active,0
